date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:16:33	5866/5866	---M--	200	added ('OK')	image/png	etag:%2264be1bfb-1e52%22	http://st.prntscr.com/2023/07/24/0635/img/header-logo.png	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/header-logo.png	(from http://st.prntscr.com/2023/07/24/0635/css/main.css)
22:16:33	247/247	---M--	200	added ('OK')	image/png	etag:%2264be1bd1-106%22	http://st.prntscr.com/2023/07/24/0635/img/icon-facebook-16.png	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/icon-facebook-16.png	(from http://st.prntscr.com/2023/07/24/0635/css/main.css)
22:16:33	306/306	---M--	200	added ('OK')	image/png	etag:%2264be1bd1-140%22	http://st.prntscr.com/2023/07/24/0635/img/icon-twitter-16.png	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/icon-twitter-16.png	(from http://st.prntscr.com/2023/07/24/0635/css/main.css)
22:16:34	534/534	---M--	200	added ('OK')	image/png	etag:%2264be1bd1-23f%22	http://st.prntscr.com/2023/07/24/0635/img/icon-google-16.png	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/icon-google-16.png	(from http://st.prntscr.com/2023/07/24/0635/css/main.css)
22:16:34	9437/9437	---M--	200	added ('OK')	image/png	etag:%2264be1bfb-2c97%22	http://st.prntscr.com/2023/07/24/0635/img/header-downloads-bg.png	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/header-downloads-bg.png	(from http://st.prntscr.com/2023/07/24/0635/css/main.css)
22:16:34	720/720	---M--	200	added ('OK')	image/png	etag:%2264be1bd1-68d%22	http://st.prntscr.com/2023/07/24/0635/img/shadow-top.png	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/shadow-top.png	(from http://st.prntscr.com/2023/07/24/0635/css/main.css)
22:16:34	702/702	---M--	200	added ('OK')	image/png	etag:%2264be1bd1-729%22	http://st.prntscr.com/2023/07/24/0635/img/shadow-bottom.png	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/shadow-bottom.png	(from http://st.prntscr.com/2023/07/24/0635/css/main.css)
22:16:35	239/239	---M--	200	added ('OK')	image/png	etag:%2264be1bd1-51e%22	http://st.prntscr.com/2023/07/24/0635/img/dragplace-arrow.png	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/dragplace-arrow.png	(from http://st.prntscr.com/2023/07/24/0635/css/main.css)
22:16:35	1367/1367	---M--	200	added ('OK')	image/png	etag:%2264be1bd1-84a%22	http://st.prntscr.com/2023/07/24/0635/img/twitter-logo.png	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/twitter-logo.png	(from http://st.prntscr.com/2023/07/24/0635/css/main.css)
22:16:35	23803/23803	---M--	200	added ('OK')	image/png	etag:%2264be1bfb-69ae%22	http://st.prntscr.com/2023/07/24/0635/img/logo-landing.png	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/logo-landing.png	(from http://st.prntscr.com/2023/07/24/0635/css/main.css)
22:16:36	1273/1273	---M--	200	added ('OK')	image/png	etag:%2264be1bd1-8bf%22	http://st.prntscr.com/2023/07/24/0635/img/description-selected.png	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/description-selected.png	(from http://st.prntscr.com/2023/07/24/0635/css/main.css)
22:16:36	2069/2069	---M--	200	added ('OK')	image/png	etag:%2264be1bd1-d59%22	http://st.prntscr.com/2023/07/24/0635/img/description-easy.png	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/description-easy.png	(from http://st.prntscr.com/2023/07/24/0635/css/main.css)
22:16:36	2026/2026	---M--	200	added ('OK')	image/png	etag:%2264be1bd1-bfe%22	http://st.prntscr.com/2023/07/24/0635/img/description-share.png	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/description-share.png	(from http://st.prntscr.com/2023/07/24/0635/css/main.css)
22:16:36	1587/1587	---M--	200	added ('OK')	image/png	etag:%2264be1bd1-abc%22	http://st.prntscr.com/2023/07/24/0635/img/description-editor.png	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/description-editor.png	(from http://st.prntscr.com/2023/07/24/0635/css/main.css)
22:16:37	2144/2144	---M--	200	added ('OK')	image/png	etag:%2264be1bd1-d4a%22	http://st.prntscr.com/2023/07/24/0635/img/description-similar.png	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/description-similar.png	(from http://st.prntscr.com/2023/07/24/0635/css/main.css)
22:16:37	2983/2983	---M--	200	added ('OK')	image/png	etag:%2264be1bfb-f6d%22	http://st.prntscr.com/2023/07/24/0635/img/description-platforms.png	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/description-platforms.png	(from http://st.prntscr.com/2023/07/24/0635/css/main.css)
22:16:37	2392/2392	---M--	200	added ('OK')	image/png	etag:%2264be1bd1-cbb%22	http://st.prntscr.com/2023/07/24/0635/img/helper-button.png	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/helper-button.png	(from http://st.prntscr.com/2023/07/24/0635/css/main.css)
22:16:38	2664/2664	---M--	200	added ('OK')	image/png	etag:%2264be1bfb-158f%22	http://st.prntscr.com/2023/07/24/0635/img/icon-lightshot-48.png	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/icon-lightshot-48.png	(from http://st.prntscr.com/2023/07/24/0635/css/main.css)
22:16:38	1033/1033	---M--	200	added ('OK')	image/png	etag:%2264be1bd1-814%22	http://st.prntscr.com/2023/07/24/0635/img/helper-select.png	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/helper-select.png	(from http://st.prntscr.com/2023/07/24/0635/css/main.css)
22:16:38	2026/2026	---M--	200	added ('OK')	image/png	etag:%2264be1bd1-bc3%22	http://st.prntscr.com/2023/07/24/0635/img/helper-share.png	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/helper-share.png	(from http://st.prntscr.com/2023/07/24/0635/css/main.css)
22:16:38	2274/2274	---M--	200	added ('OK')	image/gif	etag:%2264be1bd1-8ea%22	http://st.prntscr.com/2023/07/24/0635/img/twitter.gif	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/twitter.gif	(from http://st.prntscr.com/2023/07/24/0635/css/main.css)
22:16:38	1435/1435	---M--	200	added ('OK')	image/gif	etag:%2264be1bd1-5a3%22	http://st.prntscr.com/2023/07/24/0635/img/facebook.gif	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/facebook.gif	(from http://st.prntscr.com/2023/07/24/0635/css/main.css)
22:16:39	2075/2075	---M--	200	added ('OK')	image/png	etag:%2264be1bd1-906%22	http://st.prntscr.com/2023/07/24/0635/img/cloud_bg.png	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/cloud_bg.png	(from http://st.prntscr.com/2023/07/24/0635/css/main.css)
22:16:39	2006/2006	---M--	200	added ('OK')	image/gif	etag:%2264be1bd1-7de%22	http://st.prntscr.com/2023/07/24/0635/img/button_bg.gif	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/button_bg.gif	(from http://st.prntscr.com/2023/07/24/0635/css/main.css)
22:16:40	1312/1312	---M--	200	added ('OK')	image/png	etag:%2264be1bd1-520%22	http://st.prntscr.com/2023/07/24/0635/img/cloud_progressbar_bg.png	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/cloud_progressbar_bg.png	(from http://st.prntscr.com/2023/07/24/0635/css/main.css)
22:16:40	532/532	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2001%20Sep%202023%2021:16:41%20GMT	http://st.prntscr.com/2023/07/24/0635/img/cloud_progressbar_bg.gif	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/cloud_progressbar_bg.gif	(from http://st.prntscr.com/2023/07/24/0635/css/main.css)
22:16:40	3019/3019	---M--	200	added ('OK')	image/png	etag:%2264be1bd1-bcb%22	http://st.prntscr.com/2023/07/24/0635/img/cloud_progressbar_active.png	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/cloud_progressbar_active.png	(from http://st.prntscr.com/2023/07/24/0635/css/main.css)
22:16:41	6700/6700	---M--	200	added ('OK')	image/gif	etag:%2264be1bfb-1955%22	http://st.prntscr.com/2023/07/24/0635/img/cloud_progressbar_active.gif	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/cloud_progressbar_active.gif	(from http://st.prntscr.com/2023/07/24/0635/css/main.css)
22:16:41	1304/1304	---M--	200	added ('OK')	image/gif	etag:%2264be1bd1-518%22	http://st.prntscr.com/2023/07/24/0635/img/uploader_link_bg.gif	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/uploader_link_bg.gif	(from http://st.prntscr.com/2023/07/24/0635/css/main.css)
22:16:41	4410/4410	---M--	200	added ('OK')	image/png	etag:%2264be1bfb-12f5%22	http://st.prntscr.com/2023/07/24/0635/img/cloud_bg@2x.png	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/cloud_bg@2x.png	(from http://st.prntscr.com/2023/07/24/0635/css/main.css)
22:16:41	2597/2597	---M--	200	added ('OK')	image/png	etag:%2264be1bd1-b93%22	http://st.prntscr.com/2023/07/24/0635/img/cloud_progressbar_bg@2x.png	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/cloud_progressbar_bg@2x.png	(from http://st.prntscr.com/2023/07/24/0635/css/main.css)
22:16:41	8842/8842	---M--	200	added ('OK')	image/png	etag:%2264be1bfb-2298%22	http://st.prntscr.com/2023/07/24/0635/img/cloud_progressbar_active@2x.png	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/cloud_progressbar_active@2x.png	(from http://st.prntscr.com/2023/07/24/0635/css/main.css)
22:16:42	1545/1545	---M--	200	added ('OK')	image/gif	etag:%2264be1bd1-609%22	http://st.prntscr.com/2023/07/24/0635/img/uploader_link_bg@2x.gif	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/uploader_link_bg@2x.gif	(from http://st.prntscr.com/2023/07/24/0635/css/main.css)
22:16:42	7121/7121	---M--	200	added ('OK')	image/png	etag:%2264be1bfb-1bf0%22	http://st.prntscr.com/2023/07/24/0635/img/download/win.png	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/download/win.png	(from https://app.prntscr.com/en/download.html)
22:16:43	2772/2772	---M--	200	added ('OK')	image/png	etag:%22616b5c94-cce%22	http://st.prntscr.com/2023/07/24/0635/img/download/macos.png	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/download/macos.png	(from https://app.prntscr.com/en/download.html)
22:16:43	2012/2012	---M--	200	added ('OK')	image/png	etag:%22616b5c94-b7a%22	http://st.prntscr.com/2023/07/24/0635/img/download/ubuntu.png	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/download/ubuntu.png	(from https://app.prntscr.com/en/download.html)
22:16:43	8825/8825	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jul%202023%2006:36:41%20GMT	https://app.prntscr.com/en/wine-lightshot.html	C:/Users/Utilizador/Desktop/site/gadg/app.prntscr.com/en/wine-lightshot.html	(from https://app.prntscr.com/en/download.html)
22:16:44	6149/6149	---M--	200	added ('OK')	image/png	etag:%2264be1bfb-19a3%22	http://st.prntscr.com/2023/07/24/0635/img/download/chrome.png	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/download/chrome.png	(from https://app.prntscr.com/en/download.html)
22:16:44	19264/19264	---M--	200	added ('OK')	image/png	etag:%2264be1bfb-4fdd%22	http://st.prntscr.com/2023/07/24/0635/img/tutorials/ict-21.png	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/tutorials/ict-21.png	(from https://app.prntscr.com/en/tutorials.html)
22:16:45	8639/8639	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jul%202023%2006:36:41%20GMT	https://app.prntscr.com/en/about-gallery.html	C:/Users/Utilizador/Desktop/site/gadg/app.prntscr.com/en/about-gallery.html	(from https://app.prntscr.com/en/faq.html)
22:16:45	12537/12537	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jul%202023%2006:36:41%20GMT	https://app.prntscr.com/en/hotkeys.html	C:/Users/Utilizador/Desktop/site/gadg/app.prntscr.com/en/hotkeys.html	(from https://app.prntscr.com/en/faq.html)
22:16:45	7643/7643	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jul%202023%2006:36:41%20GMT	https://app.prntscr.com/en/uninstall.html	C:/Users/Utilizador/Desktop/site/gadg/app.prntscr.com/en/uninstall.html	(from https://app.prntscr.com/en/faq.html)
22:16:46	501/501	---M--	200	added ('OK')	image/png	etag:%22616b5c94-44f%22	http://st.prntscr.com/2023/07/24/0635/img/wine-lightshot/console.png	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/wine-lightshot/console.png	(from https://app.prntscr.com/en/wine-lightshot.html)
22:16:46	10553/10553	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jul%202023%2006:36:41%20GMT	https://app.prntscr.com/en/learnmore.html	C:/Users/Utilizador/Desktop/site/gadg/app.prntscr.com/en/learnmore.html	(from https://app.prntscr.com/en/help.html)
22:16:47	3702/3702	---M--	200	added ('OK')	image/png	etag:%2264be1bfb-fd7%22	http://st.prntscr.com/2023/07/24/0635/img/about-gallery/sign_in_menu.png	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/about-gallery/sign_in_menu.png	(from https://app.prntscr.com/en/about-gallery.html)
22:16:49	5587/5587	---M--	200	added ('OK')	image/png	etag:%2264be1bfb-216b%22	http://st.prntscr.com/2023/07/24/0635/img/about-gallery/sign_in_process.png	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/about-gallery/sign_in_process.png	(from https://app.prntscr.com/en/about-gallery.html)
22:16:50	3693/3693	---M--	200	added ('OK')	image/png	etag:%2264be1bfb-fcc%22	http://st.prntscr.com/2023/07/24/0635/img/about-gallery/sign_in_menu_success.png	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/about-gallery/sign_in_menu_success.png	(from https://app.prntscr.com/en/about-gallery.html)
22:16:51	577/577	---M--	200	added ('OK')	image/png	etag:%22616b5c94-484%22	http://st.prntscr.com/2023/07/24/0635/img/hotkeyslist/prntscr.png	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/hotkeyslist/prntscr.png	(from https://app.prntscr.com/en/hotkeys.html)
22:16:51	1041/1041	---M--	200	added ('OK')	image/png	etag:%22616b5c94-4e2%22	http://st.prntscr.com/2023/07/24/0635/img/hotkeyslist/mac_cmd.png	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/hotkeyslist/mac_cmd.png	(from https://app.prntscr.com/en/hotkeys.html)
22:16:52	772/772	---M--	200	added ('OK')	image/png	etag:%22616b5c94-3bb%22	http://st.prntscr.com/2023/07/24/0635/img/hotkeyslist/mac_shift.png	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/hotkeyslist/mac_shift.png	(from https://app.prntscr.com/en/hotkeys.html)
22:16:52	28857/28857	---M--	200	added ('OK')	image/jpeg	etag:%2264be1bfb-7c03%22	http://st.prntscr.com/2023/07/24/0635/img/about-gallery/gallery_choose_system_500.jpg	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/about-gallery/gallery_choose_system_500.jpg	(from https://app.prntscr.com/en/about-gallery.html)
22:16:52	670/670	---M--	200	added ('OK')	image/png	etag:%22616b5c94-324%22	http://st.prntscr.com/2023/07/24/0635/img/hotkeyslist/mac_9.png	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/hotkeyslist/mac_9.png	(from https://app.prntscr.com/en/hotkeys.html)
22:16:52	475/475	---M--	200	added ('OK')	image/png	etag:%22616b5c94-3b8%22	http://st.prntscr.com/2023/07/24/0635/img/hotkeyslist/ctrl_key.png	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/hotkeyslist/ctrl_key.png	(from https://app.prntscr.com/en/hotkeys.html)
22:16:52	47815/47815	---M--	200	added ('OK')	image/jpeg	etag:%2264be1bfb-c96b%22	http://st.prntscr.com/2023/07/24/0635/img/about-gallery/gallery_500.jpg	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/about-gallery/gallery_500.jpg	(from https://app.prntscr.com/en/about-gallery.html)
22:16:53	451/451	---M--	200	added ('OK')	image/png	etag:%22616b5c94-37a%22	http://st.prntscr.com/2023/07/24/0635/img/hotkeyslist/letter_c.png	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/hotkeyslist/letter_c.png	(from https://app.prntscr.com/en/hotkeys.html)
22:16:53	638/638	---M--	200	added ('OK')	image/png	etag:%22616b5c94-2dc%22	http://st.prntscr.com/2023/07/24/0635/img/hotkeyslist/mac_c.png	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/hotkeyslist/mac_c.png	(from https://app.prntscr.com/en/hotkeys.html)
22:16:53	94858/94858	---M--	200	added ('OK')	image/png	etag:%2264be1bfb-1b5f8%22	http://st.prntscr.com/2023/07/24/0635/img/wine-lightshot/ubuntu-wine-lightshot.png	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/wine-lightshot/ubuntu-wine-lightshot.png	(from https://app.prntscr.com/en/wine-lightshot.html)
22:16:53	460/460	---M--	200	added ('OK')	image/png	etag:%22616b5c94-39d%22	http://st.prntscr.com/2023/07/24/0635/img/hotkeyslist/letter_s.png	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/hotkeyslist/letter_s.png	(from https://app.prntscr.com/en/hotkeys.html)
22:16:53	646/646	---M--	200	added ('OK')	image/png	etag:%22616b5c94-2f9%22	http://st.prntscr.com/2023/07/24/0635/img/hotkeyslist/mac_s.png	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/hotkeyslist/mac_s.png	(from https://app.prntscr.com/en/hotkeys.html)
22:16:54	375/375	---M--	200	added ('OK')	image/png	etag:%22616b5c94-2fb%22	http://st.prntscr.com/2023/07/24/0635/img/hotkeyslist/letter_e.png	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/hotkeyslist/letter_e.png	(from https://app.prntscr.com/en/hotkeys.html)
22:16:54	627/627	---M--	200	added ('OK')	image/png	etag:%22616b5c94-2de%22	http://st.prntscr.com/2023/07/24/0635/img/hotkeyslist/mac_e.png	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/hotkeyslist/mac_e.png	(from https://app.prntscr.com/en/hotkeys.html)
22:16:54	410/410	---M--	200	added ('OK')	image/png	etag:%22616b5c94-35c%22	http://st.prntscr.com/2023/07/24/0635/img/hotkeyslist/letter_d.png	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/hotkeyslist/letter_d.png	(from https://app.prntscr.com/en/hotkeys.html)
22:16:54	632/632	---M--	200	added ('OK')	image/png	etag:%22616b5c94-2f0%22	http://st.prntscr.com/2023/07/24/0635/img/hotkeyslist/mac_d.png	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/hotkeyslist/mac_d.png	(from https://app.prntscr.com/en/hotkeys.html)
22:16:55	460/460	---M--	200	added ('OK')	image/png	etag:%22616b5c94-3a2%22	http://st.prntscr.com/2023/07/24/0635/img/hotkeyslist/esc_key.png	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/hotkeyslist/esc_key.png	(from https://app.prntscr.com/en/hotkeys.html)
22:16:55	434/434	---M--	200	added ('OK')	image/png	etag:%22616b5c94-394%22	http://st.prntscr.com/2023/07/24/0635/img/hotkeyslist/letter_x.png	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/hotkeyslist/letter_x.png	(from https://app.prntscr.com/en/hotkeys.html)
22:16:55	638/638	---M--	200	added ('OK')	image/png	etag:%22616b5c94-2fc%22	http://st.prntscr.com/2023/07/24/0635/img/hotkeyslist/mac_x.png	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/hotkeyslist/mac_x.png	(from https://app.prntscr.com/en/hotkeys.html)
